Date,Open,High,Close,Target_5min,Target_1hour,Target_1day
2023-12-01 00:15:00,3.0,1.0,1.0,0.0,7.0,1528.0
2023-12-01 00:20:00,1.0,3.0,1.0,1.0,7.0,1528.0
2023-12-01 00:25:00,1.0,1.0,3.0,1.0,6.0,1527.0
2023-12-01 00:30:00,1.0,1.0,1.0,0.0,7.0,1528.0
2023-12-01 00:35:00,1.0,1.0,1.0,1.0,8.0,1529.0
2023-12-01 00:40:00,1.0,1.0,1.0,1.0,7.0,1528.0
2023-12-01 00:45:00,1.0,1.0,1.0,0.0,6.0,1527.0
2023-12-01 00:50:00,1.0,1.0,1.0,1.0,6.0,1528.0
2023-12-01 00:55:00,1.0,1.0,1.0,0.0,5.0,1528.0
2023-12-01 01:00:00,1.0,1.0,1.0,1.0,5.0,1528.0
2023-12-01 01:05:00,1.0,1.0,1.0,1.0,4.0,1527.0
2023-12-01 01:10:00,1.0,1.0,1.0,0.0,3.0,1526.0
2023-12-01 01:15:00,1.0,1.0,1.0,0.0,3.0,1526.0
2023-12-01 01:20:00,1.0,1.0,1.0,0.0,3.0,1526.0
2023-12-01 01:25:00,1.0,1.0,1.0,2.0,3.0,1526.0
2023-12-01 01:30:00,2.0,1.0,1.0,1.0,1.0,1524.0
2023-12-01 01:35:00,1.0,2.0,1.0,0.0,0.0,1523.0
2023-12-01 01:40:00,1.0,1.0,2.0,0.0,2.0,1523.0
2023-12-01 01:45:00,1.0,1.0,1.0,0.0,2.0,1523.0
2023-12-01 01:50:00,1.0,1.0,1.0,0.0,2.0,1523.0
2023-12-01 01:55:00,1.0,1.0,1.0,0.0,2.0,1523.0
2023-12-01 02:00:00,1.0,1.0,1.0,0.0,2.0,1523.0
2023-12-01 02:05:00,1.0,1.0,1.0,0.0,2.0,1523.0
2023-12-01 02:10:00,1.0,1.0,1.0,0.0,3.0,1523.0
2023-12-01 02:15:00,1.0,1.0,1.0,0.0,3.0,1523.0
2023-12-01 02:20:00,1.0,1.0,1.0,0.0,3.0,1523.0
2023-12-01 02:25:00,1.0,1.0,1.0,0.0,3.0,1523.0
2023-12-01 02:30:00,1.0,1.0,1.0,0.0,3.0,1523.0
2023-12-01 02:35:00,1.0,1.0,1.0,2.0,4.0,1523.0
